fileHash;textureName;format;width;height;mipmapCount;rasterPosition;rasterSize;paletteFormat;palettePosition;paletteSize
36A60FEB;EN_ITF_obj_glow;indexed4;64;512;1;8e654;4000;rgba;926a4;40
36A60FEB;EN_FX_FF_twigs;indexed8;128;128;1;92820;4000;rgba;96870;400
36A60FEB;EN_FX_FF_wicker01;indexed8;128;128;1;96d90;4000;rgba;9ade0;400
36A60FEB;EN_FX_FF_bandages;indexed8;256;64;1;9b300;4000;rgba;9f350;400
36A60FEB;FX_EN_Glow_red;indexed8;64;64;1;9f86c;1000;rgba;a08bc;400
36A60FEB;PR_HM_Flare_Indicator;indexed4;128;256;1;a0de0;4000;rgba;a4e30;40
36A60FEB;PR_HM_Flare_emergency;indexed8;32;128;1;a4fb4;1000;rgba;a6004;400
36A60FEB;PR_HM_Flare_RVL;indexed8;128;128;1;a6520;4000;rgba;aa570;400
36D4199E;EN_IT_PL_gamePS2_PSY2of2;indexed4;128;256;1;180;4000;rgba;41d0;40
371417A4;EN_FT_OpaqueIce_A_Diff_2;indexed8;128;128;1;180;4000;rgba;41d0;400
371417A4;EN_DTF_OIce_A_Diff_A_PS2;indexed4;256;256;1;46f8;8000;rgba;c748;40
371417A4;EN_DTF_AL_wall_base;indexed4;256;128;1;c8c8;4000;rgba;10918;40
371417A4;EN_DTF_AL_walltop;indexed4;256;128;1;10a98;4000;rgba;14ae8;40
371417A4;EN_DTF_AL_column;indexed4;256;256;1;14c68;8000;rgba;1ccb8;40
371417A4;EN_DTF_AL_chainfence;rgba;32;32;1;1cebc;1000;none;0;0
371417A4;EN_DTF_AL_tile;indexed8;128;128;1;1dfd8;4000;rgba;22028;400
371417A4;EN_DTF_AL_concrete;indexed8;128;128;1;22548;4000;rgba;26598;400
371417A4;EN_DTF_AL_ceiling;indexed8;128;128;1;26ab8;4000;rgba;2ab08;400
371417A4;EN_DTF_AL_elevator;indexed8;128;128;1;2b028;4000;rgba;2f078;400
371417A4;EN_DTF_AL_piping;indexed4;64;512;1;2f598;4000;rgba;335e8;40
371417A4;EN_DTF_AL_concrete_dirt;indexed8;128;128;1;3376c;4000;rgba;377bc;400
371417A4;EN_DTF_AL_smallobjects;indexed8;128;128;1;37ce0;4000;rgba;3bd30;400
373B8F3C;EN_WOF_SM_ExteriorDoor;indexed4;128;256;1;17c;4000;rgba;41cc;40
373B8F3C;PR_Ice_EnvMap_NoAlpha;indexed8;64;64;1;43d0;1000;rgba;5420;400
373B8F3C;EN_ITF_Door_Emmisive_Edge;indexed4;64;512;1;5948;4000;rgba;9998;40
373B8F3C;EN_WF_frozen_PS2;indexed4;128;256;1;9b18;4000;rgba;db68;40
373B8F3C;EN_WOF_SM_IntSingl;indexed4;128;256;1;dce8;4000;rgba;11d38;40
373B8F3C;PR_EN_IceCorner_Diff;indexed8;256;256;1;11ebc;10000;rgba;21f0c;400
374C2AAF;CH_Wheelchair2;indexed8;256;256;1;1e8;10000;rgba;10238;400
374C2AAF;CH_Wheelchair1;indexed8;256;256;1;10754;10000;rgba;207a4;400
375DE7C1;EN_ITW_Levin_car_orange;indexed8;128;128;1;17c;4000;rgba;41cc;400
37D98721;EN_FT_door;indexed4;128;256;1;1e0;4000;rgba;4230;40
37D98721;HO_1_toilet_signM;indexed4;64;64;1;43b0;800;rgba;4c00;40
37D98721;HO_formica2;indexed4;64;128;1;4d78;1000;rgba;5dc8;40
37D98721;HO_formica;indexed4;64;128;1;5f40;1000;rgba;6f90;40
37D98721;HO_telephone;indexed4;64;128;1;710c;1000;rgba;815c;40
37D98721;HO_ceilingborder;indexed4;128;64;1;82dc;1000;rgba;932c;40
37D98721;HO_cupboardwood2_PS2;indexed8;256;128;1;94b0;8000;rgba;11500;400
37D98721;HO_lobbywall06_VAR_PS2;indexed8;128;256;1;11a24;8000;rgba;19a74;400
37D98721;HO_lobbywallTOP_Var_PS2;indexed8;256;256;1;19f98;10000;rgba;29fe8;400
37D98721;HO_lobbywall01a;indexed4;64;128;1;2a504;1000;rgba;2b554;40
37D98721;HO_flooredgetile04;indexed4;64;64;1;2b6d4;800;rgba;2bf24;40
37D98721;HO_flooredgetile03;indexed4;64;64;1;2c0a4;800;rgba;2c8f4;40
37D98721;HO_flooredgetile02;indexed4;64;64;1;2ca74;800;rgba;2d2c4;40
37D98721;HO_flooredgetile_PS2;indexed8;512;128;1;2d448;10000;rgba;3d498;400
37D98721;HO_lobbywall08_PS2;indexed8;128;256;1;3d9b8;8000;rgba;45a08;400
37D98721;HO_lobbywall07_PS2;indexed8;128;256;1;45f28;8000;rgba;4df78;400
37D98721;HO_lobbywall06_PS2;indexed8;128;256;1;4e498;8000;rgba;564e8;400
37D98721;HO_lobbywall05_PS2;indexed8;128;256;1;56a08;8000;rgba;5ea58;400
37D98721;HO_lobbywall01;indexed4;64;128;1;5ef74;1000;rgba;5ffc4;40
37D98721;HO_frontdoor2_PS2Var;indexed8;256;256;1;60148;10000;rgba;70198;400
37D98721;HO_Door_Bar_PS2;indexed8;256;16;1;706b4;1000;rgba;71704;400
37D98721;HO_frontdoor2_PS2;indexed8;128;256;1;71c24;8000;rgba;79c74;400
37D98721;HO_lobbywall08_END2_PS2;indexed8;128;256;1;7a198;8000;rgba;821e8;400
37D98721;HO_lobbywall07_END1_PS2;indexed8;128;256;1;8270c;8000;rgba;8a75c;400
37D98721;HO_lobbywallTOPENDS_PS2;indexed8;256;256;1;8ac80;10000;rgba;9acd0;400
37D98721;Ho_Dado1_PS2;indexed8;256;32;1;9b1ec;2000;rgba;9d23c;400
37D98721;HO_lobbywallTOP_PS2;indexed8;256;256;1;9d75c;10000;rgba;ad7ac;400
37D98721;HO_1_Stair_sign;indexed4;64;32;1;adcc8;400;rgba;ae118;40
37D98721;HO_ceiling02;indexed4;64;128;1;ae294;1000;rgba;af2e4;40
37D98721;HO_striplight;indexed4;64;128;1;af460;1000;rgba;b04b0;40
37D98721;HO_ceiling01;indexed4;64;128;1;b062c;1000;rgba;b167c;40
37D98721;PS_2_Oxygen;indexed8;128;128;1;b17f4;4000;rgba;b5844;400
37D98721;HO_magazinecovers;indexed4;128;64;1;b5d64;1000;rgba;b6db4;40
37D98721;ho_cabinet4;indexed4;64;128;1;b6f2c;1000;rgba;b7f7c;40
37D98721;ho_posters2;indexed4;64;128;1;b80f4;1000;rgba;b9144;40
37D98721;ho_posters1;indexed4;64;128;1;b92bc;1000;rgba;ba30c;40
37D98721;ho_phonebook;indexed4;64;64;1;ba488;800;rgba;bacd8;40
37D98721;PS_2_litter_bin;indexed8;128;128;1;bae54;4000;rgba;beea4;400
37D98721;HO_paperstack;indexed4;128;64;1;bf3c0;1000;rgba;c0410;40
37D98721;PS_2_Filingcabinet;indexed8;256;256;1;c0590;10000;rgba;d05e0;400
37D98721;PS_2_Papers;indexed8;128;64;1;d0af8;2000;rgba;d2b48;400
37D98721;PS_2_Trolley;indexed4;128;128;1;d3064;2000;rgba;d50b4;40
37D98721;PS_2_Benchseat;indexed4;256;256;1;d5230;8000;rgba;dd280;40
37D98721;PS_2_Telephone2;indexed8;128;128;1;dd3fc;4000;rgba;e144c;400
37D98721;PS_2_Telephone;indexed4;32;64;1;e1968;400;rgba;e1db8;40
37D98721;PS_2_Pinboard;indexed8;256;256;1;e1f34;10000;rgba;f1f84;400
37D98721;PS_2_medical_cabinet;indexed4;128;128;1;f24a8;2000;rgba;f44f8;40
37D98722;EN_FT_door;indexed4;128;256;1;1e0;4000;rgba;4230;40
37D98722;HO_doortop2;indexed4;64;64;1;43a8;800;rgba;4bf8;40
37D98722;HO_doortop1;indexed4;128;64;1;4d70;1000;rgba;5dc0;40
37D98722;HO_lobbywall08_PS2;indexed8;128;256;1;5f40;8000;rgba;df90;400
37D98722;HO_lobbywall07_END1_PS2;indexed8;128;256;1;e4b4;8000;rgba;16504;400
37D98722;HO_telephonebase;indexed4;64;128;1;16a24;1000;rgba;17a74;40
37D98722;HO_stoneborder;indexed4;128;64;1;17bf0;1000;rgba;18c40;40
37D98722;HO_ceilingborder;indexed4;128;64;1;18dc0;1000;rgba;19e10;40
37D98722;HO_cupboardwood2_PS2;indexed8;256;128;1;19f94;8000;rgba;21fe4;400
37D98722;HO_lobbywall01a;indexed4;64;128;1;22500;1000;rgba;23550;40
37D98722;HO_flooredgetile04;indexed4;64;64;1;236d0;800;rgba;23f20;40
37D98722;HO_flooredgetile03;indexed4;64;64;1;240a0;800;rgba;248f0;40
37D98722;HO_flooredgetile02;indexed4;64;64;1;24a70;800;rgba;252c0;40
37D98722;HO_lobbywallTOP_Var_PS2;indexed8;256;256;1;25444;10000;rgba;35494;400
37D98722;HO_lobbywall06_VAR_PS2;indexed8;128;256;1;359b8;8000;rgba;3da08;400
37D98722;HO_lobbywallTOPENDS_PS2;indexed8;256;256;1;3df2c;10000;rgba;4df7c;400
37D98722;Ho_Dado1_PS2;indexed8;256;32;1;4e498;2000;rgba;504e8;400
37D98722;HO_lobbywallTOP_PS2;indexed8;256;256;1;50a08;10000;rgba;60a58;400
37D98722;HO_flooredgetile_PS2;indexed8;512;128;1;60f7c;10000;rgba;70fcc;400
37D98722;HO_lobbywall08_END2_PS2;indexed8;128;256;1;714f0;8000;rgba;79540;400
37D98722;HO_lobbywall07_PS2;indexed8;128;256;1;79a60;8000;rgba;81ab0;400
37D98722;HO_Eleva04;indexed4;64;256;1;81fc8;2000;rgba;84018;40
37D98722;HO_Eleva02;indexed4;64;128;1;84190;1000;rgba;851e0;40
37D98722;HO_Eleva01;indexed4;128;128;1;85358;2000;rgba;873a8;40
37D98722;HO_Eleva03;indexed4;128;256;1;87520;4000;rgba;8b570;40
37D98722;HO_lobbywall05_PS2;indexed8;128;256;1;8b6f0;8000;rgba;93740;400
37D98722;HO_lobbywall03;indexed4;64;128;1;93c5c;1000;rgba;94cac;40
37D98722;HO_lobbywall02;indexed4;64;128;1;94e28;1000;rgba;95e78;40
37D98722;HO_marbletile02;indexed4;64;128;1;95ff4;1000;rgba;97044;40
37D98722;HO_Epanel10;indexed4;64;64;1;971bc;800;rgba;97a0c;40
37D98722;HO_1_Exit_sign;indexed4;64;32;1;97b88;400;rgba;97fd8;40
37D98722;HO_frontdoor2_PS2Var;indexed8;256;256;1;9815c;10000;rgba;a81ac;400
37D98722;HO_Door_Bar_PS2;indexed8;256;16;1;a86c8;1000;rgba;a9718;400
37D98722;FX_lift_panel_main;indexed8;128;32;1;a9c38;1000;rgba;aac88;400
37D98722;PS_2_Medi_Box;indexed4;256;256;1;ab1a4;8000;rgba;b31f4;40
37D98722;PS_2_Filingcabinet;indexed8;256;256;1;b3374;10000;rgba;c33c4;400
37D98722;PS_2_medical_cabinet;indexed4;128;128;1;c38e8;2000;rgba;c5938;40
37D98722;PS_2_litter_bin;indexed8;128;128;1;c5ab4;4000;rgba;c9b04;400
37D98722;PS_2_HO_Telephone2;indexed8;64;64;1;ca024;1000;rgba;cb074;400
37D98722;PS_2_Telephone2;indexed8;128;128;1;cb590;4000;rgba;cf5e0;400
37D98722;PS_2_Trolley;indexed4;128;128;1;cfafc;2000;rgba;d1b4c;40
37D98722;PS_2_Benchseat;indexed4;256;256;1;d1cc8;8000;rgba;d9d18;40
37D98722;HO_ceiling01;indexed4;64;128;1;d9e94;1000;rgba;daee4;40
37D98722;HO_frontdoor4;indexed4;64;128;1;db060;1000;rgba;dc0b0;40
37D98722;HO_noticeboard;indexed4;64;128;1;dc22c;1000;rgba;dd27c;40
37D98722;HO_frontdoor3;indexed4;64;128;1;dd3f8;1000;rgba;de448;40
37D98722;HO_HallwayGlass_PS2-fs8;indexed4;64;128;1;de5cc;1000;rgba;df61c;40
37D98722;HO_lobbywall06_PS2;indexed8;128;256;1;df79c;8000;rgba;e77ec;400
37D98722;HO_lobbywall01;indexed4;64;128;1;e7d08;1000;rgba;e8d58;40
37D98722;a5_PS2;indexed4;128;128;1;e8ecc;2000;rgba;eaf1c;40
37D98722;HO_Ep1;indexed4;64;64;1;eb090;800;rgba;eb8e0;40
37D98722;HO_striplight;indexed4;64;128;1;eba5c;1000;rgba;ecaac;40
37D98722;HO_Epanel13;indexed4;64;128;1;ecc24;1000;rgba;edc74;40
37D98722;HO_Epanel11_ps2;indexed4;64;32;1;eddf0;400;rgba;ee240;40
37D98722;HO_Epanel1_ps2;indexed8;128;256;1;ee3bc;8000;rgba;f640c;400
37D98722;HO_Epanel8_ps2;indexed4;128;128;1;f6928;2000;rgba;f8978;40
37D98722;HO_Gurney2;indexed4;64;64;1;f8af0;800;rgba;f9340;40
37D98722;HO_Gurney1;indexed4;128;32;1;f94b8;800;rgba;f9d08;40
37D98722;HO_Mat4;indexed4;64;128;1;f9e7c;1000;rgba;faecc;40
37D98722;HO_Mat2;indexed4;64;64;1;fb040;800;rgba;fb890;40
37D98722;HO_Mat3;indexed4;64;128;1;fba04;1000;rgba;fca54;40
37D98722;HO_Mat1;indexed4;64;64;1;fcbc8;800;rgba;fd418;40
37D98722;HO_hallwaydoor01;indexed4;128;64;1;fd598;1000;rgba;fe5e8;40
37D98722;ho_trolleywheel;indexed4;32;32;1;fe764;200;rgba;fe9b4;40
37D98722;HO_telephone;indexed4;64;128;1;feb30;1000;rgba;ffb80;40
37D98722;HO_paperstack;indexed4;128;64;1;ffcfc;1000;rgba;100d4c;40
37D98722;HO_marbletile01;indexed4;64;128;1;100ec8;1000;rgba;101f18;40
37D98722;HO_E_Door5;indexed4;16;64;1;102090;400;rgba;1024e0;40
37D98722;ho_oxygentop;indexed4;64;32;1;10265c;400;rgba;102aac;40
37D98722;HO_paper;indexed4;64;64;1;102c24;800;rgba;103474;40
37D98722;ho_posters2;indexed4;64;128;1;1035ec;1000;rgba;10463c;40
37D98722;ho_posters1;indexed4;64;128;1;1047b4;1000;rgba;105804;40
37D98722;HO_wallclock;indexed4;64;64;1;105980;800;rgba;1061d0;40
37D98722;HO_magazinecovers;indexed4;128;64;1;106350;1000;rgba;1073a0;40
37D98722;ho_phonebook;indexed4;64;64;1;10751c;800;rgba;107d6c;40
37D98722;HO_lowdesk2;indexed4;128;64;1;107ee4;1000;rgba;108f34;40
37D98722;ho_clipboard;indexed4;64;128;1;1090b0;1000;rgba;10a100;40
37D98722;Plant01_hospital;indexed8;64;128;1;10a280;2000;rgba;10c2d0;400
37D98722;ho_bin;indexed4;64;128;1;10c7e4;1000;rgba;10d834;40
38C81AE7;PR_Ice_EnvMap_NoAlpha;indexed8;64;64;1;17c;1000;rgba;11cc;400
38C81AE7;EN_DTF_PS_ConcreteWall03_PS2;indexed4;256;256;1;16f8;8000;rgba;9748;40
38C81AE7;EN_DTF_PS_ConcreteWall01_PS2;indexed4;256;256;1;9954;8000;rgba;119a4;40
38C81AE7;EN_DTF_PS_Pipe04_PS2;indexed4;128;128;1;11b28;2000;rgba;13b78;40
38C81AE7;PR_EN_IceCorner_Diff;indexed8;256;256;1;13cfc;10000;rgba;23d4c;400
38D0BC5C;FX_IT_Skydome_b;indexed8;32;256;1;174;2000;rgba;21c4;400
38D0BC5C;FX_IT_Skydome_c;indexed4;256;256;1;26e0;8000;rgba;a730;40
38D0BC5C;EN_WO_chain_c_PS2;indexed4;64;32;1;a930;400;rgba;ad80;40
38D0BC5C;EN_WO_HL_tarp03_PS2;indexed4;256;128;1;af00;4000;rgba;ef50;40
38D0BC5C;EN_WO_HL_tarp02_PS2;indexed4;256;128;1;f0d0;4000;rgba;13120;40
38D0BC5C;EN_WO_HL_TorturedBear_PS2;indexed4;256;256;1;132a8;8000;rgba;1b2f8;40
38D0BC5C;EN_WO_HL_tarp_PS2;indexed4;256;128;1;1b478;4000;rgba;1f4c8;40
38D0BC5C;EN_WO_HL_sofa_leatherseat_b_PS2;indexed4;256;128;1;1f654;4000;rgba;236a4;40
38D0BC5C;EN_WO_HL_newspaper_PLAIN_e_PS2;indexed4;64;128;1;238b0;1000;rgba;24900;40
38D0BC5C;EN_WO_HL_logs_k_PS2;indexed4;64;128;1;24a80;1000;rgba;25ad0;40
38D0BC5C;EN_WO_HL_hearth_b_PS2;indexed4;128;128;1;25c54;2000;rgba;27ca4;40
38D0BC5C;EN_WO_HL_floorboards_s_e_PS2;indexed4;256;256;1;27e30;8000;rgba;2fe80;40
38D0BC5C;EN_WO_HL_fireplace_e_PS2;indexed4;128;128;1;30008;2000;rgba;32058;40
38D0BC5C;EN_WO_HL_finepine_e_PS2;indexed4;256;256;1;321dc;8000;rgba;3a22c;40
38D0BC5C;EN_WO_HL_cardboard_var_b_PS2;indexed4;128;128;1;3a3b8;2000;rgba;3c408;40
38D0BC5C;EN_WO_HL_cardboard_e_PS2;indexed4;128;128;1;3c590;2000;rgba;3e5e0;40
38D0BC5C;EN_WO_HL_burntlog_b_PS2;indexed4;64;64;1;3e764;800;rgba;3efb4;40
38D0BC5C;EN_WO_HK_wallledge_b_PS2;indexed4;256;64;1;3f13c;2000;rgba;4118c;40
38DE89EE;EN_WO_HL_pinewall_l01_ps2;indexed4;256;256;1;180;8000;rgba;81d0;40
38DE89EE;EN_WO_HL_floorboards_l01_ps2;indexed4;256;256;1;83dc;8000;rgba;1042c;40
38DE89EE;EN_WO_HK_wood4_l01_ps2;indexed4;256;128;1;105b0;4000;rgba;14600;40
38DE89EE;EN_WO_HL_IntDoor;indexed4;128;256;1;14780;4000;rgba;187d0;40
38DE89EE;EN_WO_HL_newspaper_k_PS2;indexed4;64;128;1;18958;1000;rgba;199a8;40
38DE89EE;EN_WO_HL_skirting_l_ps2;indexed4;128;64;1;19b2c;1000;rgba;1ab7c;40
38DE89EE;EN_WO_HL_pinewall_l02_ps2;indexed4;256;256;1;1ad04;8000;rgba;22d54;40
38E31A8E;EN_DT_PP_window;indexed4;256;256;1;174;8000;rgba;81c4;40
38E31A8E;EN_DT_MF_mdoor;indexed4;256;256;1;8340;8000;rgba;10390;40
38E31A8E;EN_DT_MF_mallsigns;indexed4;256;256;1;10590;8000;rgba;185e0;40
38E31A8E;EN_DT_SW_wall;indexed4;256;256;1;1875c;8000;rgba;207ac;40
38E31A8E;EN_DT_RSC2_door05;indexed4;256;256;1;2092c;8000;rgba;2897c;40
393D0B2D;EN_SC_BR_Plaster_PSY3of3;indexed4;256;256;1;180;8000;rgba;81d0;40
39408669;EN_SC_BR_Wallbule_psy2of3;indexed4;256;256;1;180;8000;rgba;81d0;40
39448FB7;EN_WO_Fr_metal_PS2;indexed8;256;256;1;178;10000;rgba;101c8;400
394DDBA2;EN_SC_PL_door01;indexed4;128;256;1;174;4000;rgba;41c4;40
3957AE2E;EN_FT_door;indexed4;128;256;1;170;4000;rgba;41c0;40
3957AE2E;EN_HO_TDoor_Norml;indexed4;128;256;1;4340;4000;rgba;8390;40
3957AE2E;EN_ITF_Door_Emmisive_Edge;indexed4;64;512;1;8518;4000;rgba;c568;40
3957AE2E;PR_EN_IceCorner_Diff;indexed8;256;256;1;c6ec;10000;rgba;1c73c;400
3957AE2E;PR_Ice_EnvMap_NoAlpha;indexed8;64;64;1;1cc60;1000;rgba;1dcb0;400
39C1DBD9;EN_DT_MSF_bp_01;indexed4;256;256;1;174;8000;rgba;81c4;40
39C95633;EN_FT_bedroom_pic2_PS2;indexed8;128;128;1;17c;4000;rgba;41cc;400
39C95633;EN_FT_bedroom_ceiling2broke_PS2;indexed4;256;64;1;46f8;2000;rgba;6748;40
39C95633;EN_FT_bedroomwallwood_PS2;indexed4;128;256;1;68d0;4000;rgba;a920;40
39C95633;EN_FT_MG_woodLedge1_PS2;indexed8;256;128;1;aaa4;8000;rgba;12af4;400
39C95633;EN_IT_LoungeBookCase_PS2;indexed8;256;64;1;1301c;4000;rgba;1706c;400
39C95633;EN_FT_bedroom_ceiling2_PS2;indexed4;256;256;1;17594;8000;rgba;1f5e4;40
39C95633;EN_FT_MG_woodledge_PS2;indexed4;128;32;1;1f7e8;800;rgba;20038;40
39C95633;EN_FT_door;indexed4;128;256;1;201b0;4000;rgba;24200;40
39C95633;PR_EN_IceCorner_Diff;indexed8;256;256;1;24384;10000;rgba;343d4;400
39C95633;PR_Ice_EnvMap_NoAlpha;indexed8;64;64;1;348f8;1000;rgba;35948;400
39C95633;EN_ITF_Door_Emmisive_Edge;indexed4;64;512;1;35e70;4000;rgba;39ec0;40
3A14AADD;EN_HO_HC1_Ceiling_g_PS2;indexed4;256;16;1;17c;800;rgba;9cc;40
3A14AADD;EN_HF_LI_hosp_floor_edge_g_PS2;indexed4;64;256;1;b58;2000;rgba;2ba8;40
3A14AADD;EN_HF_LI_hosp_floor_g_PS2;indexed4;256;256;1;2d30;8000;rgba;ad80;40
3A14AADD;EN_HF_LI_hosp_wall_in_g1_PS2;indexed4;256;256;1;af0c;8000;rgba;12f5c;40
3A14AADD;EN_HF_LI_hosp_wall_in_g2_PS2;indexed4;256;256;1;130e8;8000;rgba;1b138;40
3A14AADD;EN_HO_CWC_glasscube_g_PS2;indexed4;128;64;1;1b340;1000;rgba;1c390;40
3A14AADD;EN_HO_F_CWC_ceiling_g_PS2;indexed4;256;256;1;1c518;8000;rgba;24568;40
3A14AADD;EN_HO_F_CWC_metal1_g_PS2;indexed4;128;256;1;246f0;4000;rgba;28740;40
3A14AADD;EN_HO_F_CWC_metal2_g_PS2;indexed4;256;128;1;288c8;4000;rgba;2c918;40
3A14AADD;EN_HO_F_CWC_metal3_g_PS2;indexed4;128;128;1;2caa0;2000;rgba;2eaf0;40
3A14AADD;EN_HO_F_CWC_trim2_g_PS2;indexed4;256;64;1;2ec74;2000;rgba;30cc4;40
3A14AADD;EN_HO_F_CWC_vent_g_PS2;indexed4;128;128;1;30e48;2000;rgba;32e98;40
3A14AADD;EN_HO_F_CWC_wall1tile_g_PS2;indexed4;128;128;1;33020;2000;rgba;35070;40
3A14AADD;EN_HO_F_CWC_wallpad_g_PS2;indexed4;256;128;1;351f8;4000;rgba;39248;40
3A3BA29A;EN_FT_ML_cellinga_PS2;indexed4;128;256;1;17c;4000;rgba;41cc;40
3A3BA29A;EN_FT_ML_wall2_01_PS2;indexed8;256;256;1;4350;10000;rgba;143a0;400
3A3BA29A;EN_FT_ML_wall2_02_PS2;indexed8;256;256;1;14944;10000;rgba;24994;400
3A3BA29A;EN_FT_ML_wood_PS2;indexed8;128;128;1;24f34;4000;rgba;28f84;400
3A3BA29A;EN_FT_ML_wallledge_PS2;indexed4;256;128;1;294a8;4000;rgba;2d4f8;40
3A3BA29A;EN_FT_ML_celling_PS2;indexed4;256;256;1;2d67c;8000;rgba;356cc;40
3A3BA29A;EN_FT_door;indexed4;128;256;1;358c4;4000;rgba;39914;40
3A3BA29A;EN_ITF_Door_Emmisive_Edge;indexed4;64;512;1;39a9c;4000;rgba;3daec;40
3A3BA29A;PR_EN_IceCorner_Diff;indexed8;256;256;1;3dc70;10000;rgba;4dcc0;400
3A3BA29A;PR_Ice_EnvMap_NoAlpha;indexed8;64;64;1;4e1e4;1000;rgba;4f234;400
3A736EFD;EN_IT_PL_gamePS2_PSY1of2;indexed4;128;256;1;180;4000;rgba;41d0;40
3A9DDE7D;EN_SCF_Gym_Ext;indexed4;128;256;1;174;4000;rgba;41c4;40
3A9DDE7D;EN_SCF_Schl_Int;indexed4;128;256;1;43c0;4000;rgba;8410;40
3A9DDE7D;EN_ITF_Door_Emmisive_Edge;indexed4;64;512;1;8598;4000;rgba;c5e8;40
3A9DDE7D;PR_EN_IceCorner_Diff;indexed8;256;256;1;c76c;10000;rgba;1c7bc;400
3A9DDE7D;PR_Ice_EnvMap_NoAlpha;indexed8;64;64;1;1cce0;1000;rgba;1dd30;400
3A9DDE7D;EN_SCF_ECor_Int;indexed4;128;256;1;1e24c;4000;rgba;2229c;40
3AB6C4B8;CH_RS_Abs_Stg2_Body3;indexed8;256;128;1;1ec;8000;rgba;823c;400
3AB6C4B8;CH_RS_Abs_Stg2_Body2;indexed8;256;256;1;8760;10000;rgba;187b0;400
3AB6C4B8;CH_RS_Abs_Stg2_Body1;indexed8;256;256;1;18cd4;10000;rgba;28d24;400
3AB6C4B8;CH_RS_Env;indexed8;64;64;1;2923c;1000;rgba;2a28c;400
3AB6C4B8;CH_RS_Abs_Stg2_Head;indexed8;256;256;1;2a7ac;10000;rgba;3a7fc;400
3AE043EC;EN_FT_OpaqueIce_A_Diff_2_sm_PS2;indexed4;64;64;1;184;800;rgba;9d4;40
3AE043EC;EN_WF_finepine_PS2;indexed4;256;256;1;b54;8000;rgba;8ba4;40
3AE043EC;EN_WF_HL_sofa_leatherseat_PS2;indexed4;128;256;1;8d30;4000;rgba;cd80;40
3AE043EC;EN_WF_FRL_floor_PS2;indexed4;256;256;1;cf80;8000;rgba;14fd0;40
3AE043EC;EN_WF_FRL_floor_01_PS2;indexed4;256;256;1;15154;8000;rgba;1d1a4;40
3AE043EC;EN_WF_FHSM_Bedding_PS2;indexed4;256;128;1;1d328;4000;rgba;21378;40
3AE043EC;EN_WF_FLake_floor_PS2;indexed4;256;256;1;214fc;8000;rgba;2954c;40
3AE043EC;EN_WF_PLF_wood2_PS2;indexed4;256;256;1;2974c;8000;rgba;3179c;40
3AE043EC;EN_WF_PLF_wood_PS2;indexed4;128;128;1;3191c;2000;rgba;3396c;40
3AE043EC;EN_WF_PLF_floor_PS2;indexed4;256;256;1;33aec;8000;rgba;3bb3c;40
3AE043EC;EN_WF_PLF_box_PS2;indexed4;128;128;1;3bcbc;2000;rgba;3dd0c;40
3AE043EC;EN_WF_FRL_shoes_PS2;indexed4;128;128;1;3de8c;2000;rgba;3fedc;40
3AE043EC;EN_WF_FRL_curtains_PS2;indexed4;128;128;1;40060;2000;rgba;420b0;40
3AE043EC;EN_ITF_Door_Emmisive_Edge_white;indexed4;64;512;1;4223c;4000;rgba;4628c;40
3B195CE4;EN_WOF_SM_IntDoubl;indexed4;128;256;1;178;4000;rgba;41c8;40
3B195CE4;EN_WOF_SM_ExteriorDoor;indexed4;128;256;1;434c;4000;rgba;839c;40
3B3937EE;EN_WO_Metal_Door;indexed4;128;256;1;178;4000;rgba;41c8;40
3B3937EE;FX_ST_Water1_Reflect;indexed4;256;256;1;434c;8000;rgba;c39c;40
3B3937EE;FX_ST_Water1_Spec;indexed4;256;256;1;c51c;8000;rgba;1456c;40
3B3937EE;FX_IT_SnowFlake;rgba;32;32;1;146e8;1000;none;0;0
3B3937EE;EN_WO_BH_Door01;indexed4;128;256;1;15804;4000;rgba;19854;40
3B53C403;EN_WO_Frozen_Wood04_PS2;indexed4;128;256;1;17c;4000;rgba;41cc;40
3B53C403;EN_WF_FRL_material_PS2;indexed4;128;256;1;4350;4000;rgba;83a0;40
3B53C403;EN_WF_FRL_curtains_PS2;indexed4;128;128;1;8524;2000;rgba;a574;40
3B53C403;EN_WF_FRL_blanket_PS2;indexed4;128;256;1;a6f8;4000;rgba;e748;40
3B878167;EN_FT_door;indexed4;128;256;1;170;4000;rgba;41c0;40
3B878167;EN_ITF_Door_Emmisive_Edge;indexed4;64;512;1;4348;4000;rgba;8398;40
3B878167;PR_EN_IceCorner_Diff;indexed8;256;256;1;851c;10000;rgba;1856c;400
3B878167;PR_Ice_EnvMap_NoAlpha;indexed8;64;64;1;18a90;1000;rgba;19ae0;400
3B8852A6;EN_SC_CY_Mural_geography;indexed8;128;128;1;180;4000;rgba;41d0;400
3B93A144;EN_WOF_SM_IntDoubl;indexed4;128;256;1;178;4000;rgba;41c8;40
3B93A144;EN_WOF_SM_IntSingl;indexed4;128;256;1;4348;4000;rgba;8398;40
3B93A144;EN_WO_Fr_roof_PS2;indexed4;256;256;1;8518;8000;rgba;10568;40
3B93A144;EN_WO_Frozen_Wood03_PS2;indexed4;256;256;1;106ec;8000;rgba;1873c;40
3B93A144;EN_WO_Frozen_Wood02_PS2;indexed4;128;256;1;188c0;4000;rgba;1c910;40
