fileName;textureName;format;width;height;mipmapCount;rasterPosition;rasterSize;paletteFormat;palettePosition;paletteSize
58978DED;EN_RT_MP_housegreen_L02_PSP;indexed4;128;64;1;b7758;1000;rgba;b7718;40
58978DED;EN_RT_MP_housegreen_L01_PSP;indexed4;128;128;1;b8868;2000;rgba;b8828;40
58978DED;EN_RT_MP_houseblue_L02_PSP;indexed4;128;64;1;ba978;1000;rgba;ba938;40
58978DED;EN_RT_MP_houseblue_L01_PSP;indexed4;128;128;1;bba88;2000;rgba;bba48;40
58978DED;EN_RT_MP_drip_L_PSP;indexed4;128;128;1;bdb98;2000;rgba;bdb58;40
58978DED;EN_RT_MP_drainfloor_L_PSP;indexed4;128;128;1;bfca8;2000;rgba;bfc68;40
58978DED;EN_RT_MP_drainflo_trans_L_PSP;indexed4;128;128;1;c1e38;2000;rgba;c1df8;40
58978DED;EN_RT_MP_door_red_L01_PSP;indexed4;128;128;1;c3f48;2000;rgba;c3f08;40
58978DED;EN_RT_MP_door_natur_L02_PSP;indexed4;128;128;1;c6058;2000;rgba;c6018;40
58978DED;EN_RT_MP_door_natur_L01_PSP;indexed4;128;128;1;c8168;2000;rgba;c8128;40
58978DED;EN_RT_MP_door_blue_L02_PSP;indexed4;128;128;1;ca278;2000;rgba;ca238;40
58978DED;EN_RT_MP_door_blue_L01_PSP;indexed4;128;128;1;cc388;2000;rgba;cc348;40
58978DED;EN_RT_MP_concrete_03_L02_PSP;indexed4;128;128;1;ce498;2000;rgba;ce458;40
58978DED;EN_RT_MP_concrete_03_L01_PSP;indexed4;128;128;1;d05a8;2000;rgba;d0568;40
58978DED;EN_RT_MP_ceiling_L02_PSP;indexed4;128;128;1;d26b8;2000;rgba;d2678;40
58978DED;EN_RT_MP_ceiling_L01_PSP;indexed4;128;128;1;d47c8;2000;rgba;d4788;40
58978DED;EN_RT_MP_car_L05_PSP;indexed4;128;128;1;d68d8;2000;rgba;d6898;40
58978DED;EN_RT_MP_car_L04_PSP;indexed4;128;128;1;d89e8;2000;rgba;d89a8;40
58978DED;EN_RT_MP_car_L03_PSP;indexed4;128;128;1;daaf8;2000;rgba;daab8;40
58978DED;EN_RT_MP_car_L02_PSP;indexed4;128;64;1;dcc08;1000;rgba;dcbc8;40
58978DED;EN_RT_MP_car_L01_PSP;indexed4;128;128;1;ddd18;2000;rgba;ddcd8;40
58978DED;EN_RT_MP_bush_trees_L03_PSP;indexed4;128;128;1;dfea8;2000;rgba;dfe68;40
58978DED;EN_RT_MP_buoy_L02_PSP;indexed4;128;128;1;e1fb8;2000;rgba;e1f78;40
58978DED;EN_RT_MP_buoy_L01_PSP;indexed4;128;128;1;e40c8;2000;rgba;e4088;40
58978DED;EN_RT_MP_brick_window_L_PSP;indexed4;128;128;1;e61d8;2000;rgba;e6198;40
58978DED;EN_RT_MP_brick_old_L_PSP;indexed4;128;128;1;e82e8;2000;rgba;e82a8;40
58978DED;EN_RT_MP_bench_L_PSP;indexed4;128;128;1;ea3f8;2000;rgba;ea3b8;40
58978DED;EN_RT_MP_apartment_wall_L_PSP;indexed4;128;128;1;ec508;2000;rgba;ec4c8;40
58978DED;EN_RT_MP_apartment_w_cl_L_PSP;indexed4;128;128;1;ee618;2000;rgba;ee5d8;40
58978DED;EN_RT_MP_apartment_fe_L_PSP;indexed4;64;128;1;f0728;1000;rgba;f06e8;40
58978DED;EN_RT_MP_apartment_L05_PSP;indexed4;64;128;1;f1838;1000;rgba;f17f8;40
58978DED;EN_RT_MP_apartment_L_PSP;indexed4;128;256;1;f2948;4000;rgba;f2908;40
58978DED;EN_RT_MP_apart_wall2_L_PSP;indexed4;128;128;1;f6a58;2000;rgba;f6a18;40
58978DED;EN_RT_MP_apart_w_open_L_PSP;indexed4;128;128;1;f8b68;2000;rgba;f8b28;40
58978DED;EN_RT_MP_Drainfloorside_L_PSP;indexed4;128;64;1;fac78;1000;rgba;fac38;40
58978DED;EN_RT_MP_Draindorframe_L_PSP;indexed4;128;64;1;fbd88;1000;rgba;fbd48;40
58978DED;EN_RT_MP_Drainceiling_L_PSP;indexed4;128;128;1;fce98;2000;rgba;fce58;40
591FDA8B;EN_FT_floorBrick_cterA_j_01_PSP;indexed4;128;128;1;178;2000;rgba;138;40
591FDA8B;EN_IT_Pc_trashcan_j_PSP;indexed4;64;256;1;2288;2000;rgba;2248;40
591FDA8B;EN_IT_Pc_Wall_lower_j_PSP;indexed4;64;64;1;4398;800;rgba;4358;40
591FDA8B;EN_IT_Pc_SignMale_j_PSP;indexed4;64;64;1;4ca8;800;rgba;4c68;40
591FDA8B;EN_IT_Pc_SignFemale_j_PSP;indexed4;64;64;1;55b8;800;rgba;5578;40
591FDA8B;EN_IT_Pc_Paper_j_PSP;indexed4;64;64;1;5ec8;800;rgba;5e88;40
591FDA8B;EN_IT_Pc_Exit_j_PSP;indexed4;64;64;1;6858;800;rgba;6818;40
591FDA8B;EN_IT_Pc_Can_j_PSP;indexed4;128;128;1;7168;2000;rgba;7128;40
591FDA8B;EN_IT_LobbyWindow_1A_j_PSP;indexed4;128;128;1;9278;2000;rgba;9238;40
591FDA8B;EN_IT_LobbyWall_Metal_j_PSP;indexed4;128;128;1;b388;2000;rgba;b348;40
591FDA8B;EN_IT_LobbyWall_3RH_j_PSP;indexed4;128;128;1;d498;2000;rgba;d458;40
591FDA8B;EN_IT_LobbyWall_2A_j_02_PSP;indexed4;256;64;1;f5a8;2000;rgba;f568;40
591FDA8B;EN_IT_LobbyWall_2A_j_01_PSP;indexed4;256;64;1;116b8;2000;rgba;11678;40
591FDA8B;EN_IT_LobbyWall_1RH_j_02_PSP;indexed4;64;256;1;137c8;2000;rgba;13788;40
591FDA8B;EN_IT_LobbyWall_1RH_j_01_PSP;indexed4;64;256;1;158d8;2000;rgba;15898;40
591FDA8B;EN_IT_LobbyWall_1LHZ_j_02_PSP;indexed4;64;256;1;179e8;2000;rgba;179a8;40
591FDA8B;EN_IT_LobbyWall_1LHZ_j_01_PSP;indexed4;64;256;1;19af8;2000;rgba;19ab8;40
591FDA8B;EN_IT_LobbyWall_1A_j_04_PSP;indexed4;256;64;1;1bc08;2000;rgba;1bbc8;40
591FDA8B;EN_IT_LobbyWall_1A_j_03_PSP;indexed4;256;64;1;1dd18;2000;rgba;1dcd8;40
591FDA8B;EN_IT_LobbyWall_1A_j_02_PSP;indexed4;256;64;1;1fe28;2000;rgba;1fde8;40
591FDA8B;EN_IT_LobbyWall_1A_j_01_PSP;indexed4;256;64;1;21f38;2000;rgba;21ef8;40
591FDA8B;EN_FT_floorBrick_cterA_j_02_PSP;indexed4;128;128;1;24048;2000;rgba;24008;40
592BF789;EN_ME_BFLight_Glass_InGame;indexed8;64;64;1;538;1000;rgba;138;400
592BF789;EN_ME_BFLight_Plastic_InGame;indexed4;128;128;1;1648;2000;rgba;1608;40
592BF789;EN_WO_HL_finepine;indexed4;128;128;1;3758;2000;rgba;3718;40
592BF789;FX_PG_PadlockBrass;indexed4;128;128;1;5868;2000;rgba;5828;40
592BF789;EN_WO_HB_finepine;indexed4;128;128;1;7978;2000;rgba;7938;40
592BF789;EN_WO_cards_e_PSP;indexed4;64;128;1;9a88;1000;rgba;9a48;40
592BF789;EN_WO_HL_sofacover_e02_PSP;indexed4;128;64;1;ab98;1000;rgba;ab58;40
592BF789;EN_WO_HL_sofacover_e01_PSP;indexed4;128;128;1;bca8;2000;rgba;bc68;40
592BF789;EN_WO_HL_plaque_e_PSP;indexed4;64;128;1;ddb8;1000;rgba;dd78;40
592BF789;EN_WO_HL_pinewall_e02_PSP;indexed4;128;128;1;eec8;2000;rgba;ee88;40
592BF789;EN_WO_HL_pinewall_e01_PSP;indexed4;128;128;1;10fd8;2000;rgba;10f98;40
592BF789;EN_WO_HL_pillow_e_PSP;indexed4;128;64;1;130e8;1000;rgba;130a8;40
592BF789;EN_WO_HL_oldpaper_e_PSP;indexed4;64;64;1;141f8;800;rgba;141b8;40
592BF789;EN_WO_HL_newspaper_PLAIN_e_PSP;indexed4;128;128;1;14b08;2000;rgba;14ac8;40
592BF789;EN_WO_HL_matress_e02_PSP;indexed4;128;128;1;16c18;2000;rgba;16bd8;40
592BF789;EN_WO_HL_matress_e01_PSP;indexed4;128;128;1;18da8;2000;rgba;18d68;40
592BF789;EN_WO_HL_hearth_e_PSP;indexed4;128;128;1;1aeb8;2000;rgba;1ae78;40
592BF789;EN_WO_HL_gonehunting_e_PSP;indexed4;128;128;1;1cfc8;2000;rgba;1cf88;40
592BF789;EN_WO_HL_gas_e_PSP;indexed4;128;128;1;1f0d8;2000;rgba;1f098;40
592BF789;EN_WO_HL_football_e_PSP;indexed8;128;128;1;215a8;4000;rgba;211a8;400
592BF789;EN_WO_HL_floorboards_e_PSP;indexed4;128;128;1;256b8;2000;rgba;25678;40
592BF789;EN_WO_HL_fireplace_e_PSP;indexed4;128;128;1;277c8;2000;rgba;27788;40
592BF789;EN_WO_HL_finepine_e_PSP;indexed4;128;128;1;298d8;2000;rgba;29898;40
592BF789;EN_WO_HL_fboards_stain_e04_PSP;indexed4;128;128;1;2b9e8;2000;rgba;2b9a8;40
592BF789;EN_WO_HL_fboards_stain_e03_PSP;indexed4;128;128;1;2daf8;2000;rgba;2dab8;40
592BF789;EN_WO_HL_fboards_stain_e02_PSP;indexed4;128;128;1;2fc08;2000;rgba;2fbc8;40
592BF789;EN_WO_HL_fboards_stain_e01_PSP;indexed4;128;128;1;31d18;2000;rgba;31cd8;40
592BF789;EN_WO_HL_deerpictures_e03_PSP;indexed8;256;64;1;341e8;4000;rgba;33de8;400
592BF789;EN_WO_HL_deerpictures_e02_PSP;indexed8;256;64;1;38738;4000;rgba;38338;400
592BF789;EN_WO_HL_deerpictures_e01_PSP;indexed8;256;64;1;3cc08;4000;rgba;3c808;400
592BF789;EN_WO_HL_curtains_e_PSP;indexed4;64;256;1;40d18;2000;rgba;40cd8;40
592BF789;EN_WO_HL_carpet_leo_e02_PSP;indexed4;128;128;1;42e28;2000;rgba;42de8;40
592BF789;EN_WO_HL_carpet_leo_e01_PSP;indexed4;128;128;1;44f38;2000;rgba;44ef8;40
592BF789;EN_WO_HL_carpet_e04_PSP;indexed4;64;256;1;47048;2000;rgba;47008;40
592BF789;EN_WO_HL_carpet_e03_PSP;indexed4;64;256;1;49158;2000;rgba;49118;40
592BF789;EN_WO_HL_carpet_e02_PSP;indexed4;64;256;1;4b268;2000;rgba;4b228;40
592BF789;EN_WO_HL_carpet_e01_PSP;indexed4;64;256;1;4d378;2000;rgba;4d338;40
592BF789;EN_WO_HL_cardboard_e_PSP;indexed4;128;64;1;4f488;1000;rgba;4f448;40
592BF789;EN_WO_HL_camo_e_PSP;indexed4;128;128;1;50598;2000;rgba;50558;40
592BF789;EN_WO_HL_beerlabel_e_PSP;indexed4;64;64;1;526a8;800;rgba;52668;40
592BF789;EN_WO_HL_beerbottle_e_PSP;indexed4;64;64;1;52fb8;800;rgba;52f78;40
592BF789;EN_WO_HL_ashtray_e_PSP;indexed4;64;64;1;538c8;800;rgba;53888;40
592BF789;EN_WO_HK_wood4_e_PSP;indexed4;64;64;1;541d8;800;rgba;54198;40
592BF789;EN_WO_HK_wallledge_e_PSP;indexed4;64;64;1;54ae8;800;rgba;54aa8;40
592C1A80;EN_EO_diff_E_PSP;indexed4;128;128;1;178;2000;rgba;138;40
592C1A80;EN_SCF_Schl_Int;indexed4;128;256;1;2288;4000;rgba;2248;40
592C1A80;EN_SCF_ECor_Int;indexed4;128;256;1;6398;4000;rgba;6358;40
592C1A80;PR_Ice_EnvMap_NoAlpha;indexed4;32;32;1;a4a8;200;rgba;a468;40
592C1A80;PR_EN_IceCorner_Diff;indexed4;128;128;1;a7b8;2000;rgba;a778;40
592C1A80;EN_ITF_Door_Emmisive_Edge;indexed4;64;512;1;c8c8;4000;rgba;c888;40
592C1A80;EN_SCF_NCor_Ext;indexed4;128;256;1;109d8;4000;rgba;10998;40
59448989;EN_WO_NH_Door_PSP;indexed4;128;256;1;178;4000;rgba;138;40
59448989;EN_WO_HG_plastic_d01_PSP;indexed4;128;128;1;4288;2000;rgba;4248;40
598A0C8A;EN_ITF_Door_Emmisive_Edge;indexed4;64;512;1;178;4000;rgba;138;40
598A0C8A;EN_FT_door_b01_PSP;indexed4;128;128;1;4288;2000;rgba;4248;40
598A0C8A;EN_FT_door_b02_PSP;indexed4;128;128;1;6398;2000;rgba;6358;40
59A03487;PR_HM_Flare_PSP;indexed8;64;64;1;538;1000;rgba;138;400
59A03487;PR_HM_Flare_emergency;rgba16;16;64;1;1608;800;none;0;0
59A03487;PR_HM_Flare_Indicator;indexed4;32;64;1;1f18;400;rgba;1ed8;40
59A03487;FX_EN_Glow_red;indexed4;32;32;1;2428;200;rgba;23e8;40
59A03487;EN_HOL_Corri_Paint_J_A3_PSP;indexed4;128;128;1;2738;2000;rgba;26f8;40
59A03487;EN_HOL_Corri_Paint_J_A4_PSP;indexed4;128;128;1;4848;2000;rgba;4808;40
59A03487;EN_HOL_Corri_Floor_J2_PSP;indexed4;128;128;1;6958;2000;rgba;6918;40
59A03487;EN_HOL_Gaunt_Wall_J21_PSP;indexed4;256;64;1;8a68;2000;rgba;8a28;40
59A03487;EN_HOL_Corri_Wall_J2_PSP;indexed4;256;256;1;ab78;8000;rgba;ab38;40
59A03487;EN_HOL_Gaunt_Wall_J41_PSP;indexed4;256;64;1;12c88;2000;rgba;12c48;40
59A03487;EN_HOL_Corri_Wall_J1_PSP;indexed4;128;128;1;14e18;2000;rgba;14dd8;40
59A03487;EN_HOL_Gaunt_Wall_J31_PSP;indexed4;256;64;1;16f28;2000;rgba;16ee8;40
59A03487;EN_HOL_Gaunt_Wall_J3_PSP;indexed4;256;64;1;19038;2000;rgba;18ff8;40
59A03487;EN_HOL_Gaunt_Wall_J12_PSP;indexed4;256;64;1;1b148;2000;rgba;1b108;40
59A03487;EN_HOL_Gaunt_Wall_J11_PSP;indexed4;256;64;1;1d258;2000;rgba;1d218;40
59A03487;EN_HOL_Corri_PP01_J_PSP;indexed4;128;128;1;1f368;2000;rgba;1f328;40
59A03487;EN_HOL_Corri_Paint_J_A1_PSP;indexed4;128;128;1;21478;2000;rgba;21438;40
59A03487;EN_HOL_Corri_Paint_J_A_PSP;indexed4;128;128;1;23588;2000;rgba;23548;40
59A03487;EN_ITF_Door_Emmisive_Edge;indexed4;64;512;1;25698;4000;rgba;25658;40
59A03487;PR_Ice_EnvMap_NoAlpha;indexed4;32;32;1;297a8;200;rgba;29768;40
59A03487;PR_EN_IceCorner_Diff;indexed4;128;128;1;29ab8;2000;rgba;29a78;40
59A03487;EN_WOF_HL_InteriorDoor;indexed4;128;256;1;2bbc8;4000;rgba;2bb88;40
59A03487;EN_HOL_Corri_Floor_J1_PSP;indexed4;128;128;1;2fcd8;2000;rgba;2fc98;40
59A03487;EN_HOL_Gaunt_Wall_J4_PSP;indexed4;256;64;1;31de8;2000;rgba;31da8;40
59A86487;fx_ba_diary;indexed4;128;128;1;178;2000;rgba;138;40
59A86487;fx_ba_battery;indexed8;64;128;1;2648;2000;rgba;2248;400
59A86487;fx_ba_receipt;indexed4;128;128;1;47d8;2000;rgba;4798;40
59A86487;FX_bA_banana;indexed4;128;256;1;68e8;4000;rgba;68a8;40
59A86487;FX_bA_paracetamol;indexed4;128;128;1;a9f8;2000;rgba;a9b8;40
59A86487;FX_SC_CR_Paperclips;indexed8;64;64;1;cec8;1000;rgba;cac8;400
59A86487;fx_Ba_coins;indexed4;128;128;1;dfd8;2000;rgba;df98;40
59A86487;FX_bA_lipstick;indexed4;128;128;1;100e8;2000;rgba;100a8;40
59A86487;fx_BA_fabric;indexed4;128;128;1;121f8;2000;rgba;121b8;40
59A86487;Fx_Ba_Purse;indexed4;128;128;1;14308;2000;rgba;142c8;40
59A86487;fx_BA_red_bag_in;indexed4;128;128;1;16418;2000;rgba;163d8;40
59A86487;FX_dt_handbag_zip;rgba16;32;64;1;184e8;1000;none;0;0
59A86487;FX_PZ_RT_Gold_Hook;indexed4;128;128;1;195f8;2000;rgba;195b8;40
59A86487;Fx_Ba_Handbag;indexed4;256;256;1;1b708;8000;rgba;1b6c8;40
59A86487;fx_dt_ba_curtain;indexed4;128;128;1;23898;2000;rgba;23858;40
59A86487;EN_IT_blackmetal;indexed4;128;128;1;259a8;2000;rgba;25968;40
59A86487;Fx_dt_Ba_Ashtray;indexed4;128;128;1;27ab8;2000;rgba;27a78;40
59A86487;fx_dt_ba_Jar_lid;indexed4;128;128;1;29bc8;2000;rgba;29b88;40
59A86487;fx_dt_ba_cereal_pack;indexed4;128;128;1;2bcd8;2000;rgba;2bc98;40
59A86487;FX_CookieJar;indexed4;128;128;1;2dde8;2000;rgba;2dda8;40
59A86487;fx_dt_ba_cookies;indexed4;128;128;1;2fef8;2000;rgba;2feb8;40
59A86487;fx_dt_ba_Frying_Pan;indexed8;64;64;1;323c8;1000;rgba;31fc8;400
59A86487;fx_dt_ba_wine_bottles;indexed8;64;128;1;33898;2000;rgba;33498;400
59A86487;EN_WO_HL_finepine;indexed4;128;128;1;359a8;2000;rgba;35968;40
59A86487;fx_dt_ba_Choc_box;indexed8;64;64;1;37e78;1000;rgba;37a78;400
59A86487;EN_DK_icebucket;indexed4;128;128;1;38f88;2000;rgba;38f48;40
59A86487;FX_DT_Cub_door;indexed4;64;256;1;3b098;2000;rgba;3b058;40
59A86487;FX_PZ_Plate_Metal;indexed4;128;128;1;3d228;2000;rgba;3d1e8;40
59A86487;FX_DT_BA_CubDoor;indexed4;256;128;1;3f338;4000;rgba;3f2f8;40
59A86487;fx_dt_basket_cloth;indexed4;128;128;1;43448;2000;rgba;43408;40
59A86487;fx_ba_sock;indexed4;128;128;1;45558;2000;rgba;45518;40
59A86487;FX_BA_dirty_clothes;indexed4;128;128;1;47668;2000;rgba;47628;40
59A86487;FX_BA_bra2;indexed4;128;128;1;49778;2000;rgba;49738;40
59A86487;FX_BA_Laundry_Basket;indexed4;128;128;1;4b888;2000;rgba;4b848;40
59A86487;fx_BA_metal_pipe;indexed4;64;256;1;4d998;2000;rgba;4d958;40
59A86487;FX_BA_JB_drawer;indexed4;128;128;1;4faa8;2000;rgba;4fa68;40
59A86487;FX_BA_JB_jewelry_box;indexed4;128;128;1;51bb8;2000;rgba;51b78;40
59A86487;fx_dt_car_key;indexed4;128;128;1;53cc8;2000;rgba;53c88;40
59A86487;fx_wo_car_key;indexed8;128;32;1;56198;1000;rgba;55d98;400
59A86487;EN_BN_MA_wheel_PSP;indexed4;16;16;1;572a8;100;rgba;57268;40
59A86487;EN_BN_MA_cloth_01_PSP;indexed4;64;64;1;574b8;800;rgba;57478;40
59A86487;EN_BN_MA_case_PSP;indexed4;32;32;1;57dc8;200;rgba;57d88;40
59A86487;EN_BN_MA_brick_wind_PSP;indexed4;128;256;1;580d8;4000;rgba;58098;40
59A86487;EN_BN_MA_rag_PSP;indexed4;64;64;1;5c268;800;rgba;5c228;40
59A86487;EN_BN_MA_paper_PSP;indexed4;32;64;1;5cb78;400;rgba;5cb38;40
59A86487;EN_BN_MA_jeans_PSP;indexed4;128;64;1;5d088;1000;rgba;5d048;40
59A86487;EN_BN_MA_floor_PSP;indexed4;256;128;1;5e198;4000;rgba;5e158;40
59A86487;EN_BN_MA_doormat_PSP;indexed4;64;64;1;622a8;800;rgba;62268;40
59A86487;EN_BN_AP_Neon_PSP;indexed8;128;256;1;62f78;8000;rgba;62b78;400
59A86487;EN_BN_MA_wall_022_PSP;indexed4;64;256;1;6b088;2000;rgba;6b048;40
59A86487;EN_BN_MA_wall_012_PSP;indexed4;256;256;1;6d198;8000;rgba;6d158;40
59A86487;EN_BN_MA_oven_01_PSP;indexed4;64;64;1;752a8;800;rgba;75268;40
59A86487;EN_BN_MA_wall_03_PSP;indexed4;128;128;1;75bb8;2000;rgba;75b78;40
59A86487;EN_BN_MA_vase_PSP;indexed4;32;64;1;77cc8;400;rgba;77c88;40
59A86487;EN_BN_MA_towel_PSP;indexed4;64;64;1;781d8;800;rgba;78198;40
59A86487;EN_BN_MA_tile_01_PSP;indexed4;64;64;1;78ae8;800;rgba;78aa8;40
59A86487;EN_BN_MA_tap_PSP;indexed4;128;64;1;79478;1000;rgba;79438;40
59A86487;EN_BN_MA_spread_PSP;indexed4;64;64;1;7a588;800;rgba;7a548;40
59A86487;EN_BN_MA_socket_01_PSP;indexed4;32;64;1;7ae98;400;rgba;7ae58;40
59A86487;EN_BN_MA_socket_02_PSP;indexed4;32;32;1;7b3a8;200;rgba;7b368;40
59A86487;EN_BN_MA_shoes_PSP;indexed4;64;64;1;7b6b8;800;rgba;7b678;40
59A86487;EN_BN_MA_shelf_PSP;indexed4;16;64;1;7bfc8;400;rgba;7bf88;40
59A86487;EN_BN_MA_sheet_01_PSP;indexed4;64;64;1;7c4d8;800;rgba;7c498;40
59A86487;EN_BN_MA_pillow_01_PSP;indexed4;64;64;1;7cde8;800;rgba;7cda8;40
59A86487;EN_BN_MA_pan_03_PSP;indexed4;64;32;1;7d6f8;400;rgba;7d6b8;40
59A86487;EN_BN_MA_pan_02_PSP;indexed4;32;64;1;7dc08;400;rgba;7dbc8;40
59A86487;EN_BN_MA_pan_01_PSP;indexed4;64;64;1;7e118;800;rgba;7e0d8;40
59A86487;EN_BN_MA_oven_PSP;indexed4;128;64;1;7ea28;1000;rgba;7e9e8;40
59A86487;EN_BN_MA_light_04_PSP;indexed4;64;64;1;7fb38;800;rgba;7faf8;40
59A86487;EN_BN_MA_light_03_PSP;indexed4;64;128;1;80448;1000;rgba;80408;40
59A86487;EN_BN_MA_light_02_PSP;indexed4;64;64;1;81558;800;rgba;81518;40
59A86487;EN_BN_MA_light_01_PSP;indexed4;64;64;1;81e68;800;rgba;81e28;40
59A86487;EN_BN_MA_lampblack_PSP;indexed4;128;64;1;82778;1000;rgba;82738;40
59A86487;EN_BN_MA_kitchen_work_02_PSP;indexed4;128;128;1;83888;2000;rgba;83848;40
59A86487;EN_BN_MA_kitchen_work_01_PSP;indexed4;32;128;1;85998;800;rgba;85958;40
59A86487;EN_BN_MA_furniture_02_PSP;indexed4;64;64;1;862a8;800;rgba;86268;40
59A86487;EN_BN_MA_furniture_01_PSP;indexed4;128;128;1;86bb8;2000;rgba;86b78;40
59A86487;EN_BN_MA_flower_02_PSP;indexed4;32;32;1;88cc8;200;rgba;88c88;40
59A86487;EN_BN_MA_flower_01_PSP;indexed4;32;32;1;88fd8;200;rgba;88f98;40
59A86487;EN_BN_MA_electrothermal_PSP;indexed4;64;128;1;892e8;1000;rgba;892a8;40
59A86487;EN_BN_MA_droplight_03_PSP;indexed4;32;32;1;8a3f8;200;rgba;8a3b8;40
59A86487;EN_BN_MA_droplight_02_PSP;indexed4;32;32;1;8a708;200;rgba;8a6c8;40
59A86487;EN_BN_MA_droplight_01_PSP;indexed4;32;32;1;8aa18;200;rgba;8a9d8;40
59A86487;EN_BN_MA_cloth_04_PSP;indexed4;64;128;1;8ad28;1000;rgba;8ace8;40
59A86487;EN_BN_MA_cloth_05_PSP;indexed4;64;64;1;8be38;800;rgba;8bdf8;40
59A86487;EN_BN_MA_cloth_03_PSP;indexed4;64;64;1;8c748;800;rgba;8c708;40
59A86487;EN_BN_MA_cloth_02_PSP;indexed4;64;64;1;8d058;800;rgba;8d018;40
59A86487;EN_BN_MA_chair_PSP;indexed4;64;64;1;8d968;800;rgba;8d928;40
59A86487;EN_BN_MA_ceiling_02_PSP;indexed4;128;128;1;8e278;2000;rgba;8e238;40
59A86487;EN_BN_MA_ceiling_01_PSP;indexed4;128;128;1;90388;2000;rgba;90348;40
59A86487;EN_BN_MA_bottle_04_PSP;indexed4;64;64;1;92498;800;rgba;92458;40
59A86487;EN_BN_MA_board_04_PSP;indexed4;128;32;1;92da8;800;rgba;92d68;40
59A86487;EN_BN_MA_board_03_PSP;indexed4;64;64;1;936b8;800;rgba;93678;40
59A86487;EN_BN_MA_air-condition_PSP;indexed4;64;64;1;93fc8;800;rgba;93f88;40
59A86487;EN_BN_MA_laundry_01_PSP;indexed4;64;128;1;948d8;1000;rgba;94898;40
59A86487;EN_BN_MA_John_PSP;indexed8;64;64;1;95da8;1000;rgba;959a8;400
59A86487;EN_BN_MA_board_02_PSP;indexed4;128;128;1;96eb8;2000;rgba;96e78;40
59EFE3D1;EN_DTF_BY_Plastic_E_PSP;indexed4;128;128;1;178;2000;rgba;138;40
59EFE3D1;EN_DTF_BY_Vent_E_PSP;indexed4;64;128;1;2288;1000;rgba;2248;40
59EFE3D1;EN_DTF_BY_Metal1_E_PSP;indexed4;256;64;1;3398;2000;rgba;3358;40
59EFE3D1;EN_DTF_DT_chainf_E_PSP;rgba16;32;32;1;5468;800;none;0;0
59EFE3D1;EN_DTF_BY_Wfloor_E_PSP;indexed4;64;256;1;5d78;2000;rgba;5d38;40
59EFE3D1;EN_DTF_WC_wall2_E4_PSP;indexed4;256;64;1;7e88;2000;rgba;7e48;40
59EFE3D1;EN_DTF_WC_wall2_E3_PSP;indexed4;256;64;1;9f98;2000;rgba;9f58;40
59EFE3D1;EN_DTF_WC_wall3_E4_PSP;indexed4;256;64;1;c0a8;2000;rgba;c068;40
59EFE3D1;EN_DTF_WC_wall3_E2_PSP;indexed4;256;64;1;e1b8;2000;rgba;e178;40
59EFE3D1;EN_DTF_BY_Wall_E2_PSP;indexed4;256;64;1;102c8;2000;rgba;10288;40
59EFE3D1;EN_DTF_BY_Wall_E4_PSP;indexed4;256;64;1;12458;2000;rgba;12418;40
59EFE3D1;EN_DTF_WC_wall2_E2_PSP;indexed4;256;64;1;14568;2000;rgba;14528;40
59EFE3D1;EN_DTF_WC_wall3_E3_PSP;indexed4;256;64;1;16678;2000;rgba;16638;40
59EFE3D1;EN_DTF_BY_Wall_E3_PSP;indexed4;256;64;1;18788;2000;rgba;18748;40
59EFE3D1;EN_DTF_FO_dark_E_PSP;indexed4;128;128;1;1a898;2000;rgba;1a858;40
59EFE3D1;EN_DTF_FO_wood_E_PSP;indexed4;128;32;1;1c9a8;800;rgba;1c968;40
59EFE3D1;EN_DTF_FO_conpill_E_PSP;indexed4;128;128;1;1d2b8;2000;rgba;1d278;40
59EFE3D1;EN_DTF_FO_breblock_E_PSP;indexed4;128;128;1;1f3c8;2000;rgba;1f388;40
59EFE3D1;EN_DTF_WC_wall3_E_PSP;indexed4;256;64;1;214d8;2000;rgba;21498;40
59EFE3D1;EN_DTF_BY_Metal_E_PSP;indexed4;128;128;1;235e8;2000;rgba;235a8;40
59EFE3D1;EN_DTF_WC_wall2_E_PSP;indexed4;256;64;1;256f8;2000;rgba;256b8;40
59EFE3D1;EN_DTF_BY_floor_E_PSP;indexed4;256;64;1;27808;2000;rgba;277c8;40
59EFE3D1;EN_DTF_BY_Wood_E_PSP;indexed4;64;64;1;29918;800;rgba;298d8;40
59EFE3D1;EN_DTF_BY_Brick_E_PSP;indexed4;128;128;1;2a228;2000;rgba;2a1e8;40
59EFE3D1;EN_DTF_BY_Wall_E_PSP;indexed4;256;64;1;2c338;2000;rgba;2c2f8;40
59EFE3D1;EN_DTF_BY_Wfloor_E2_PSP;indexed4;64;256;1;2e448;2000;rgba;2e408;40
59EFE3D1;EN_DTF_BY_Pipe1_E_PSP;indexed4;128;64;1;30558;1000;rgba;30518;40
59FFD6C5;EN_BN_NC_floor2end_PSY2of3;indexed4;64;256;1;178;2000;rgba;138;40
5A00FC89;PR_EN_IceCorner_Diff;indexed4;128;128;1;178;2000;rgba;138;40
5A4A1729;FX_Flare_Stack2;indexed4;64;256;1;178;2000;rgba;138;40
5A4A1729;FX_DrK_LIghtGlow;indexed4;128;128;1;2288;2000;rgba;2248;40
5A4A1729;EN_TL_CI_door;indexed4;128;256;1;4398;4000;rgba;4358;40
