fileHash;textureName;format;width;height;mipmapCount;rasterPosition;rasterSize;paletteFormat;palettePosition;paletteSize
4ED43150;EN_WF_WLR_WoodWall;dxt1;256;256;4;3ad3f8;aa00;none;0;0
4ED43150;EN_WO_Fr_metal;rgb5a3;256;256;4;3b7e88;2a800;none;0;0
4ED43150;EN_WF_WLR_MetalPlateWall;dxt1;512;256;4;3e2718;15400;none;0;0
4ED43150;EN_WO_Diamond_fence;rgba;64;64;4;3f7c28;5500;none;0;0
4ED43150;EN_WF_WoodenEnds;dxt1;256;128;4;3fd1b8;5500;none;0;0
4ED43150;EN_WF_bark03;dxt1;256;256;4;402748;aa00;none;0;0
4ED43150;EN_WO_WL_Tiles;dxt1;256;256;4;40d1d8;aa00;none;0;0
4ED43150;EN_WO_WL_wall01;dxt1;512;512;4;417c68;2a800;none;0;0
4ED43150;EN_WO_WL_WoodPlanks;dxt1;512;512;4;4424f8;2a800;none;0;0
4ED57330;FX_WO_Hunt_lodge_key;dxt1;256;256;4;f8;aa00;none;0;0
4ED57330;FX_WO_huntlodge_med_cabinet;dxt1;512;512;4;ab88;2a800;none;0;0
4ED57330;FX_WO_hunt_lodge_med_cabinet;dxt1;512;512;4;35418;2a800;none;0;0
4ED57330;FX_PG_PadlockBrass;dxt1;128;128;4;5fd28;2a80;none;0;0
4ED57330;EN_WO_RS_FirstAid;dxt1;512;512;4;62838;2a800;none;0;0
4ED57330;EN_WO_RS_OvenFront;dxt1;512;512;4;8d0c8;2a800;none;0;0
4ED57330;EN_WO_RS_OvenMetal;dxt1;256;512;4;b7958;15400;none;0;0
4ED57330;EN_WO_RS_curtains;dxt1;256;256;4;cce68;aa00;none;0;0
4ED57330;EN_WO_RS_RadioCom;dxt1;256;256;4;d78f8;aa00;none;0;0
4ED57330;EN_WO_RS_GenericWood;dxt1;512;256;4;e2388;15400;none;0;0
4ED57330;EN_WO_RS_Map;dxt1;512;512;4;f7818;2a800;none;0;0
4ED57330;EN_WO_RS_WoodenFloorStained;dxt1;512;512;4;1220a8;2a800;none;0;0
4ED57330;EN_WO_RS_Sink;dxt1;256;256;4;14c9b8;aa00;none;0;0
4ED57330;EN_WO_RS_WoodenMainFloor;dxt1;512;512;4;157448;2a800;none;0;0
4ED57330;EN_WO_HK_Fence;rgba;128;128;4;181cd8;15400;none;0;0
4ED57330;EN_WO_RS_Tins2;dxt1;128;128;4;197168;2a80;none;0;0
4ED57330;EN_WO_RS_Tins;dxt1;128;128;4;199c78;2a80;none;0;0
4ED57330;EN_WO_RS_WaterBottle;dxt1;128;128;4;19c788;2a80;none;0;0
4ED57330;EN_WO_RS_BedMetal2;dxt1;512;256;4;19f298;15400;none;0;0
4ED57330;EN_WO_RS_BedMetal;dxt1;256;128;4;1b4728;5500;none;0;0
4ED57330;EN_WO_RS_Box;dxt1;128;128;4;1b9cb8;2a80;none;0;0
4ED57330;EN_WO_RS_RustyCoke;dxt1;128;128;4;1bc7c8;2a80;none;0;0
4ED57330;EN_WO_RS_PlasticBottole;dxt1;128;128;4;1bf2d8;2a80;none;0;0
4ED57330;EN_WO_RS_RustyCoke2;dxt1;128;128;4;1c1de8;2a80;none;0;0
4ED57330;EN_WO_RS_Pipe;dxt1;256;128;4;1c4978;5500;none;0;0
4ED57330;EN_WO_HK_wood2;dxt1;256;128;4;1c9f08;5500;none;0;0
4ED57330;EN_WO_HK_steel2;dxt1;128;128;4;1cf498;2a80;none;0;0
4ED57330;EN_WO_HK_steel;dxt1;256;128;4;1d1fa8;5500;none;0;0
4ED57330;EN_WO_HB_cloth;dxt1;256;128;4;1d7538;5500;none;0;0
4ED57330;EN_WO_HB_rope;dxt1;64;256;4;1dcac8;2a80;none;0;0
4ED57330;EN_WO_HK_steel1;dxt1;128;256;4;1df5d8;5500;none;0;0
4ED57330;EN_WO_HB_Rusttile;dxt1;128;128;4;1e4b68;2a80;none;0;0
4ED57330;EN_WO_HB_shoes;dxt1;256;128;4;1e7678;5500;none;0;0
4ED57330;EN_WO_HB_finepine;dxt1;256;256;4;1ecc08;aa00;none;0;0
4ED57330;EN_WO_HK_Track;dxt1;32;256;4;1f7698;1580;none;0;0
4ED57330;EN_WO_HB_cardboard;dxt1;128;128;4;1f8ca8;2a80;none;0;0
4ED57330;EN_WO_RS_Bedding_3;dxt1;256;256;4;1fb7b8;aa00;none;0;0
4ED57330;EN_WO_HL_finepine;dxt1;256;256;4;206248;aa00;none;0;0
4ED57330;EN_WO_HK_wood4;dxt1;512;256;4;210cd8;15400;none;0;0
4ED57330;EN_WO_HK_Logs;dxt1;128;128;4;226168;2a80;none;0;0
4ED57330;EN_WO_HK_vent;dxt1;64;64;4;228c78;aa0;none;0;0
4ED57330;EN_WO_HK_wallledge;dxt1;256;64;4;2297a8;2a80;none;0;0
4ED57330;EN_WO_HK_plat;dxt1;64;64;4;22c2b8;aa0;none;0;0
4ED57330;EN_WO_HL_beerlabel;dxt1;64;64;4;22cde8;aa0;none;0;0
4ED57330;EN_WO_HL_beerbottle;dxt1;64;128;4;22d918;1540;none;0;0
4ED57330;EN_WO_HK_box2;dxt1;256;256;4;22eee8;aa00;none;0;0
4ED57330;EN_WO_HK_basket;dxt1;256;256;4;239978;aa00;none;0;0
4ED57330;EN_WO_HK_pan;dxt1;64;16;4;244408;2e0;none;0;0
4ED57330;EN_WO_RS_LightMapPreview;dxt1;1024;1024;1;2447f8;80000;none;0;0
4EE3DED4;EN_DI_tiles_PSY2of3;dxt1;512;512;4;f8;2a800;none;0;0
4F468E08;EN_ITF_Door_Emmisive_Edge;rgb5a3;64;512;4;f8;15400;none;0;0
4F468E08;PR_EN_IceCorner_EnvMap;rgba;128;128;4;15608;15400;none;0;0
4F468E08;PR_EN_Ice_a_Trans;dxt1;256;256;4;2aa98;aa00;none;0;0
4F468E08;PR_EN_IceWallSmall_Nrm;rgba;256;256;4;35528;55000;none;0;0
4F468E08;PR_EN_Ice_a_Diff;dxt1;256;256;4;8a638;aa00;none;0;0
4F468E08;PR_EN_IceCorner_Diff;rgb5a3;256;256;4;950c8;2a800;none;0;0
4F468E08;EN_ITF_Door_Emmisive;dxt1;256;512;4;bf9d8;15400;none;0;0
4F468E08;EN_FT_door;dxt1;256;512;4;d4e68;15400;none;0;0
4F468E08;EN_IT_ES_darkness;dxt1;32;32;4;ea2f8;2c0;none;0;0
4F468E08;EN_FT_Plobby_wall_conc2;dxt1;512;512;4;ea648;2a800;none;0;0
4F468E08;EN_FT_OpaqueIce01_EnvMap;dxt1;256;256;4;114ed8;aa00;none;0;0
4F468E08;EN_FT_Plobby_wall2;dxt1;512;256;4;11f968;15400;none;0;0
4F56C02D;EN_DI_light_PSY2of3;dxt1;128;128;4;f8;2a80;none;0;0
4F85F447;EN_SC_BR_Neon_Glow_PSY2of3;rgba;64;64;4;f8;5500;none;0;0
4FC1CA60;FX_DrK_LIghtGlow;dxt1;128;128;4;f8;2a80;none;0;0
5000121A;EN_FT_OpaqueIce_A_Diff_2;dxt1;256;256;4;f8;aa00;none;0;0
5000121A;EN_WF_WLR_HLDoor;dxt1;256;512;4;ab88;15400;none;0;0
5000121A;EN_FT_OpaqueIce_A_Refract;dxt1;256;256;4;20018;aa00;none;0;0
5000121A;EN_FT_OpaqueIce_EnvMap;dxt1;256;256;4;2aaa8;aa00;none;0;0
5000121A;EN_FT_OpaqueIce_A_Mask;dxt1;512;512;4;35538;2a800;none;0;0
501E4B9E;EN_DTF_MP_soil_Refract;dxt1;512;512;4;f8;2a800;none;0;0
501E4B9E;EN_DTF_MP_soil_Mask;dxt1;512;512;4;2a988;2a800;none;0;0
501E4B9E;EN_DTF_MP_soil;dxt1;512;512;4;55218;2a800;none;0;0
501E4B9E;EN_HO_F_CWC_metal3;dxt1;512;128;4;7fb28;aa00;none;0;0
501E4B9E;EN_HO_F_CWC_ceiling;dxt1;512;512;4;8a5b8;2a800;none;0;0
501E4B9E;EN_HO_HCPR_poles;dxt1;512;512;4;b4e48;2a800;none;0;0
501E4B9E;EN_DTF_BY_EnvMap;dxt1;256;256;4;df758;aa00;none;0;0
501E4B9E;EN_HO_F_CWC_floor1_m;dxt1;512;512;4;ea1e8;2a800;none;0;0
501E4B9E;EN_HO_F_CWC_floor1;dxt1;512;512;4;114a78;2a800;none;0;0
501E4B9E;EN_HO_F_CWC_floor4_m;dxt1;512;512;4;13f388;2a800;none;0;0
501E4B9E;EN_HO_F_CWC_floor4;dxt1;512;512;4;169c18;2a800;none;0;0
501E4B9E;EN_HO_F_CWC_floor1_r;dxt1;512;512;4;1944a8;2a800;none;0;0
501E4B9E;EN_HO_F_Door_BL1;dxt1;256;512;4;1bedb8;15400;none;0;0
501E4B9E;EN_HO_F_CWC_wall1;dxt1;512;512;4;1d4248;2a800;none;0;0
501E4B9E;EN_HO_F_CWC_trim;dxt1;512;64;4;1fead8;5500;none;0;0
501E4B9E;EN_HO_F_CWC_floor4_r;dxt1;512;512;4;204068;2a800;none;0;0
501E4B9E;PR_EN_Ice_a_Diff;dxt1;256;256;4;22e978;aa00;none;0;0
501E4B9E;PR_EN_IceCorner_Diff;rgb5a3;256;256;4;239408;2a800;none;0;0
501E4B9E;EN_HO_Door_Emmisive;dxt1;256;512;4;263c98;15400;none;0;0
501E4B9E;PR_EN_IceCorner_EnvMap;rgba;128;128;4;279128;15400;none;0;0
501E4B9E;PR_EN_Ice_a_Trans;dxt1;256;256;4;28e638;aa00;none;0;0
501E4B9E;PR_EN_IceWall2_Nrm;rgba;256;256;4;2990c8;55000;none;0;0
501E4B9E;EN_ITF_Door_Emmisive_Edge;rgb5a3;64;512;4;2ee158;15400;none;0;0
50505222;EN_WO_BL_EnvMap2;dxt1;256;256;4;f8;aa00;none;0;0
50505222;EN_FT_OpaqueIce_EnvMap;dxt1;256;256;4;ab88;aa00;none;0;0
505ECD4F;EN_FT_testref1;dxt1;512;512;4;f8;2a800;none;0;0
505ECD4F;EN_FT_testmask;dxt1;512;512;4;2a988;2a800;none;0;0
505ECD4F;EN_IT_LobbyWall_Metal03;dxt1;256;128;4;55218;5500;none;0;0
505ECD4F;EN_IT_LobbyWall_Metal02;dxt1;256;128;4;5a7a8;5500;none;0;0
505ECD4F;EN_FT_fireexitsign02;dxt1;128;64;4;5fd38;1540;none;0;0
506067D2;EN_ITW_Levin_roof_deepred;dxt1;256;256;4;f8;aa00;none;0;0
509749D6;EN_DT_WMO_walls_details;dxt1;512;512;4;f8;2a800;none;0;0
509749D6;EN_DT_WMO_walls;dxt1;512;512;4;2a988;2a800;none;0;0
509749D6;EN_DT_WMO_floor;dxt1;512;512;4;55298;2a800;none;0;0
509749D6;EN_DT_WMO_ceiling_dirty;dxt1;512;512;4;7fb28;2a800;none;0;0
509749D6;EN_DT_WMO_floor_dirty;dxt1;512;512;4;aa3b8;2a800;none;0;0
509FAC79;EN_IT_Sportsbarsign_PSY2of2;dxt1;256;128;4;f8;5500;none;0;0
509FBA02;EN_DT_GR_GLPS2__PSY1of3;dxt1;512;512;4;f8;2a800;none;0;0
50AB26E0;FX_BlackSkyDome;dxt1;8;8;4;f8;80;none;0;0
50AB26E0;EN_SC_PL_Lightmap;dxt1;1024;1024;1;288;80000;none;0;0
50AB26E0;EN_SC_PL_door01;dxt1;256;512;4;80398;15400;none;0;0
50AC2D57;EN_BN_NC_wall_PSY3of3;dxt1;512;512;4;f8;2a800;none;0;0
51013364;PR_EN_IceBlock5_Nrm;rgba;256;256;4;f8;55000;none;0;0
51013364;EN_HOL_03_Great_H_Floor_A;dxt1;512;512;4;55208;2a800;none;0;0
51013364;EN_HOL_03_Great_H_Floor_E;dxt1;512;512;4;7fa98;2a800;none;0;0
5103756A;PR_EN_IceWall2_Nrm;rgba;256;256;4;f8;55000;none;0;0
5103756A;EN_HOL_04_Corri_Wall02;dxt1;512;512;4;55188;2a800;none;0;0
51114FA7;EN_Sportsbar_Carpet_PSY2of3;dxt1;256;256;4;f8;aa00;none;0;0
513DACEF;EN_TL_ICETRANSITION_3;c8;256;256;1;2f8;10000;rgb565;f4;200
513DACEF;EN_TL_HB_lamp;dxt1;128;128;4;10408;2a80;none;0;0
513DACEF;FX_EN_RandomDistort;dxt1;128;128;4;12f18;2a80;none;0;0
513DACEF;EN_TL_HB_windowframe;dxt1;512;128;4;15a28;aa00;none;0;0
513DACEF;EN_TL_HB_mahagoni;dxt1;512;256;4;204b8;15400;none;0;0
513DACEF;EN_TL_HB_glass;rgb5a3;256;256;4;35948;2a800;none;0;0
513DACEF;EN_RT_Jetty_chair;dxt1;256;256;4;601d8;aa00;none;0;0
513DACEF;EN_RT_Jetty_extinguisher;dxt1;128;128;4;6ac68;2a80;none;0;0
513DACEF;EN_RT_Jetty_dashboard;dxt1;256;128;4;6d778;5500;none;0;0
513DACEF;EN_RT_Jetty_glass;dxt1;256;256;4;72d08;aa00;none;0;0
513DACEF;EN_RT_Jetty_handrail;dxt1;256;128;4;7d798;5500;none;0;0
513DACEF;FX_ST_Water1_Distort;dxt1;512;512;4;82da8;2a800;none;0;0
513DACEF;FX_ST_Water1_Spec;dxt1;512;512;4;ad638;2a800;none;0;0
513DACEF;EN_RT_Jetty_wood_detail;dxt1;512;512;4;d7ec8;2a800;none;0;0
513DACEF;EN_RT_Jetty_boat_body;dxt1;512;512;4;1027d8;2a800;none;0;0
513DACEF;EN_RT_Jetty_boat_bottom;dxt1;256;256;4;12d068;aa00;none;0;0
513DACEF;EN_RT_Jetty_boat_screw;dxt1;256;128;4;137af8;5500;none;0;0
513DACEF;EN_RT_Jetty_paint;dxt1;512;64;4;13d088;5500;none;0;0
513DACEF;EN_RT_Jetty_outside1;dxt1;512;256;4;142618;15400;none;0;0
513DACEF;EN_RT_Jetty_snow;dxt1;256;256;4;157aa8;aa00;none;0;0
51826AC6;FX_Flare_Stack2;dxt1;64;256;4;f8;2a80;none;0;0
51826AC6;EN_WF_WLR_FWater_Refract;dxt1;256;256;4;2c08;aa00;none;0;0
51826AC6;EN_WF_WLR_FWater_EnvMap;dxt1;128;128;4;d698;2a80;none;0;0
51826AC6;EN_WF_WLR_FWater_Mask;dxt1;256;256;4;101a8;aa00;none;0;0
51826AC6;EN_WF_WLR_FWater_Diff;dxt1;256;256;4;1ac38;aa00;none;0;0
51826AC6;FX_DrK_LIghtGlow;dxt1;128;128;4;256c8;2a80;none;0;0
51B3C96C;EN_ITW_Levin_door_green;dxt1;256;512;4;f8;15400;none;0;0
51FDC797;EN_Sportsbar_lightmap_PSY1of3;dxt1;1024;1024;1;f8;80000;none;0;0
5208B258;EN_IT_PL_doornew;dxt1;256;512;4;f8;15400;none;0;0
5208B258;EN_IT_PG_Redbricks;dxt1;512;512;4;15588;2a800;none;0;0
5208B258;EN_IT_brickhouse;dxt1;256;128;4;3fe18;5500;none;0;0
5208B258;EN_IT_whitehouse_variant;dxt1;256;128;4;453a8;5500;none;0;0
5208B258;EN_IT_wall;dxt1;256;256;4;4a938;aa00;none;0;0
5208B258;EN_IT_woodplanks;dxt1;128;128;4;553c8;2a80;none;0;0
5208B258;EN_IT_SW_insideDoor;dxt1;256;512;4;57ed8;15400;none;0;0
5208B258;EN_IT_PL_lightmap2;dxt1;1024;1024;1;6d3e8;80000;none;0;0
5208B258;EN_IT_wallbrick_tile;dxt1;512;512;4;ed4f8;2a800;none;0;0
5208B258;EN_IT_PL_wall01;dxt1;512;512;4;117e08;2a800;none;0;0
5208B258;EN_IT_rustycontaner;dxt1;256;256;4;142698;aa00;none;0;0
5208B258;EN_IT_PL_wall02;dxt1;512;512;4;14d128;2a800;none;0;0
5208B258;EN_IT_icicles;rgba;128;128;4;1779b8;15400;none;0;0
5208B258;FX_IT_SnowFlake;rgba;32;32;4;18cec8;1540;none;0;0
5208B258;EN_IT_CS_door;dxt1;256;512;4;18e498;15400;none;0;0
5208B258;EN_IT_woodplank;dxt1;512;512;4;1a3928;2a800;none;0;0
5208B258;EN_IT_snow3;dxt1;512;512;4;1ce1b8;2a800;none;0;0
5208B258;EN_IT_blackmetal;dxt1;128;128;4;1f8ac8;2a80;none;0;0
5208B258;EN_IT_container_white;dxt1;256;256;4;1fb5d8;aa00;none;0;0
5208B258;EN_IT_Rustsnow;dxt1;256;128;4;206068;5500;none;0;0
5208B258;EN_IT_mudside;dxt1;512;256;4;20b5f8;15400;none;0;0
5208B258;EN_IT_woodbox;dxt1;256;256;4;220a88;aa00;none;0;0
5208B258;EN_IT_enterWoodWall;dxt1;256;256;4;22b518;aa00;none;0;0
5208B258;EN_IT_scrap;dxt1;128;128;4;235fa8;2a80;none;0;0
5208B258;EN_IT_concretetop;dxt1;256;256;4;238ab8;aa00;none;0;0
5208B258;EN_IT_window_Garage;dxt1;256;128;4;243548;5500;none;0;0
5208B258;EN_IT_brick_shop;dxt1;256;256;4;248ad8;aa00;none;0;0
522E21DB;EN_BN_NC_wall_dirty_PSY2of3;dxt1;512;512;4;f8;2a800;none;0;0
52369A67;CH_YoungDahliaStoner_Cloth_ICE;dxt1;512;512;4;164;2a800;none;0;0
52369A67;CH_YoungDahliaStoner_Cloth;dxt1;512;512;4;2a9f4;2a800;none;0;0
52369A67;CH_YoungDahlia_Mouth_ICE;dxt1;256;256;4;55284;aa00;none;0;0
52369A67;CH_YoungDahlia_Mouth;dxt1;256;256;4;5fd14;aa00;none;0;0
52369A67;CH_Dahlia_Lashes_ICE;dxt1;128;64;4;6a7a4;1540;none;0;0
52369A67;CH_Dahlia_Lashes;rgba;128;64;4;6bd74;aa00;none;0;0
52369A67;CH_YoungDahliaStoner_Skin_ICE;dxt1;512;512;4;76804;2a800;none;0;0
52369A67;CH_YoungDahliaStoner_Skin;dxt1;512;512;4;a1094;2a800;none;0;0
52369A67;CH_FX_IceTrans1;c8;256;256;1;cbb24;10000;rgb565;cb920;200
52369A67;CH_YoungDahliaStoner_Hair_ICE;dxt1;256;256;4;dbbb4;aa00;none;0;0
52369A67;CH_YoungDahliaStoner_Hair;rgb5a3;256;256;4;e6644;2a800;none;0;0
524182E3;EN_BN_NC_Lightmap_PSY3of3;dxt1;1024;1024;1;f8;80000;none;0;0
5246F781;EN_SC_EC_door02;dxt1;256;512;4;f8;15400;none;0;0
524FB099;EN_DTF_PS_AirConPipe;dxt1;256;128;4;f8;5500;none;0;0
524FB099;EN_DTF_PS_Pipe03;dxt1;128;256;4;5688;5500;none;0;0
524FB099;EN_DTF_PS_SmallLamp;dxt1;64;64;4;ac18;aa0;none;0;0
524FB099;EN_DTF_BY_Wood_Beam;dxt1;256;128;4;b748;5500;none;0;0
524FB099;EN_ITF_Door_Emmisive_Edge;rgb5a3;64;512;4;10cd8;15400;none;0;0
524FB099;PR_EN_IceCorner_EnvMap;rgba;128;128;4;261e8;15400;none;0;0
524FB099;PR_EN_Ice_a_Trans;dxt1;256;256;4;3b678;aa00;none;0;0
524FB099;PR_EN_IceWall2_Nrm;rgba;256;256;4;46108;55000;none;0;0
524FB099;PR_EN_Ice_a_Diff;dxt1;256;256;4;9b198;aa00;none;0;0
524FB099;PR_EN_IceCorner_Diff;rgb5a3;256;256;4;a5ca8;2a800;none;0;0
524FB099;EN_DTF_Door_Emmisive;dxt1;256;512;4;d0538;15400;none;0;0
524FB099;EN_DTF_BL_Door;dxt1;256;512;4;e59c8;15400;none;0;0
524FB099;EN_DTF_PS_ModernBrick;dxt1;512;512;4;fae58;2a800;none;0;0
524FB099;EN_DTF_PS_Lamp;dxt1;128;256;4;125768;5500;none;0;0
524FB099;EN_DTF_PS_Pipe02;dxt1;128;256;4;12acf8;5500;none;0;0
524FB099;EN_DTF_PS_Pipe04;dxt1;128;256;4;130288;5500;none;0;0
524FB099;EN_DTF_PS_Pipe01;dxt1;128;256;4;135818;5500;none;0;0
524FB099;EN_DTF_PS_ConcreteWall01;dxt1;512;512;4;13ada8;2a800;none;0;0
524FB099;EN_DTF_PS_Floor_Refract;dxt1;512;512;4;165638;2a800;none;0;0
524FB099;EN_DTF_BY_EnvMap;dxt1;256;256;4;18ff48;aa00;none;0;0
524FB099;EN_DTF_PS_Floor_Mask;dxt1;512;512;4;19a9d8;2a800;none;0;0
524FB099;EN_DTF_PS_Floor;dxt1;512;512;4;1c5268;2a800;none;0;0
52781B71;EN_TL_HB_Lightmap_PSY2of3;dxt1;1024;1024;1;f8;80000;none;0;0
52A94B14;PR_EN_IceWall_Nrm;rgba;256;256;4;f8;55000;none;0;0
52A94B14;EN_WO_OpaqIce_Refract;dxt1;256;256;4;55208;aa00;none;0;0
52A94B14;EN_WO_OpaqIce_Mask;dxt1;512;512;4;5fc98;2a800;none;0;0
52A94B14;EN_WO_OpaqIce_Diff;dxt1;256;256;4;8a528;aa00;none;0;0
52A94B14;EN_WF_cart;dxt1;256;256;4;94fb8;aa00;none;0;0
52A94B14;EN_WF_MetalBlade;rgb5a3;256;128;4;9fa48;15400;none;0;0
52AC5F64;FX_BlackSkyDome;dxt1;8;8;4;f8;80;none;0;0
52AC5F64;EN_SC_AS_door;dxt1;256;512;4;208;15400;none;0;0
52AC5F64;EN_SC_AS_details01;dxt1;512;512;4;15698;2a800;none;0;0
52CFC41A;EN_ITW_Levin_mailbox_black;dxt1;128;128;4;f8;2a80;none;0;0
52DA2811;PR_EN_IceBlock5_Nrm;rgba;256;256;4;f8;55000;none;0;0
52DA2811;PR_EN_IceCorner_EnvMap;rgba;128;128;4;55208;15400;none;0;0
52DA2811;PR_EN_Ice_a_Trans;dxt1;256;256;4;6a698;aa00;none;0;0
52DA2811;PR_EN_Ice_a_Diff;dxt1;256;256;4;75128;aa00;none;0;0
52DA2811;PR_EN_IceCorner_Diff;rgb5a3;256;256;4;7fbb8;2a800;none;0;0
52DA2811;EN_ITF_Door_Emmisive_Edge;rgb5a3;64;512;4;aa448;15400;none;0;0
52DA2811;EN_ITF_Door_Emmisive;dxt1;256;512;4;bf958;15400;none;0;0
52DA2811;EN_FT_door;dxt1;256;512;4;d4de8;15400;none;0;0
52DA2811;EN_HOL_03_Great_H_Floor_E;dxt1;512;512;4;ea278;2a800;none;0;0
52DA2811;EN_HOL_03_Great_H_Floor_A;dxt1;512;512;4;114b08;2a800;none;0;0
52DA2811;EN_HOL_03_Great_H_Wall_B;dxt1;512;512;4;13f418;2a800;none;0;0
52DA2811;EN_HOL_03_Great_H_Wall_A;dxt1;512;512;4;169ca8;2a800;none;0;0
52DA2811;EN_HOL_04_Corri_PP01;dxt1;256;128;4;194538;5500;none;0;0
52F86004;PR_EN_IceCorner_EnvMap;rgba;128;128;4;f8;15400;none;0;0
53128D32;EN_ITW_Levin_mailbox_deepgreen;dxt1;128;128;4;f8;2a80;none;0;0
5316B8D5;EN_DT_MF_mdoor;dxt1;512;512;4;f8;2a800;none;0;0
5316B8D5;EN_DT_MF_mallsigns;dxt1;512;512;4;2a988;2a800;none;0;0
5316B8D5;EN_DT_SW_wall;dxt1;512;512;4;55218;2a800;none;0;0
5316B8D5;EN_DT_RSC2_door05;dxt1;512;512;4;7fb28;2a800;none;0;0
5316B8D5;EN_DT_PP_window;dxt1;512;512;4;aa3b8;2a800;none;0;0
5316B8D5;EN_DT_MSF_bp_01;dxt1;512;512;4;d4c48;2a800;none;0;0
5320CCFE;EN_WF_PLF_edge;dxt1;256;64;4;f8;2a80;none;0;0
5320CCFE;EN_WF_PLF_wood;dxt1;256;128;4;2c08;5500;none;0;0
5320CCFE;PR_EN_IceWall4_Nrm;rgba;256;256;4;8198;55000;none;0;0
5320CCFE;EN_WOF_HL_InteriorDoor;c4;128;256;4;5d2c8;5500;rgb565;5d2a4;20
5320CCFE;EN_WOF_HL_IntDoor;dxt1;256;512;4;62858;15400;none;0;0
5320CCFE;EN_WF_PLF_wall;dxt1;512;512;4;77ce8;2a800;none;0;0
5323E800;EN_WOF_HL_InteriorDoor;c4;128;256;4;118;5500;rgb565;f4;20
5323E800;EN_WOF_HL_IntDoor;dxt1;256;512;4;56a8;15400;none;0;0
5323E800;EN_WF_PLF_wall;dxt1;512;512;4;1ab38;2a800;none;0;0
5323E800;EN_WF_PLF_edge;dxt1;256;64;4;45448;2a80;none;0;0
5323E800;EN_WF_PLF_wood;dxt1;256;128;4;47f58;5500;none;0;0
5323E800;PR_EN_IceWall4_Nrm;rgba;256;256;4;4d4e8;55000;none;0;0
5323E800;EN_ITF_Door_Emmisive_Edge;rgb5a3;64;512;4;a25f8;15400;none;0;0
5323E800;PR_EN_IceCorner_EnvMap;rgba;128;128;4;b7a88;15400;none;0;0
5323E800;PR_EN_Ice_a_Trans;dxt1;256;256;4;ccf18;aa00;none;0;0
5323E800;PR_EN_Ice_a_Diff;dxt1;256;256;4;d79a8;aa00;none;0;0
5323E800;PR_EN_IceCorner_Diff;rgb5a3;256;256;4;e2438;2a800;none;0;0
5323E800;EN_WOF_HL_ExteriorDoor;c4;128;256;4;10cd68;5500;rgb565;10cd44;20
5323E800;EN_WF_WLR_HLDoor;dxt1;256;512;4;1122f8;15400;none;0;0
5323E800;EN_WO_Door_Emmisive;dxt1;256;512;4;127788;15400;none;0;0
5323E800;EN_FT_OpaqueIce_A_Refract;dxt1;256;256;4;13cc18;aa00;none;0;0
5323E800;EN_FT_OpaqueIce_EnvMap;dxt1;256;256;4;1476a8;aa00;none;0;0
5323E800;EN_FT_OpaqueIce_A_Mask;dxt1;512;512;4;152138;2a800;none;0;0
5323E800;EN_FT_OpaqueIce_A_Diff_2;dxt1;256;256;4;17c9c8;aa00;none;0;0
5347A107;EN_TL_ICETRANSITION_3;c8;256;256;1;5b8;10000;rgb565;3b4;200
5347A107;EN_FT_MG_floor2;dxt1;512;512;4;10648;2a800;none;0;0
5347A107;FX_IT_Ice_Objects_Opaque_Diff;rgb5a3;256;256;4;3af58;2a800;none;0;0
5347A107;EN_TL_RefractSphere2;dxt1;128;128;4;657e8;2a80;none;0;0
5347A107;FX_IGC_01_Snowlumps_b;rgba;128;128;4;682f8;15400;none;0;0
5347A107;FX_IGC_01_SnowMist;rgb5a3;256;256;4;7d788;2a800;none;0;0
5347A107;PR_EN_RefractSphere;dxt1;128;128;4;a8098;2a80;none;0;0
5347A107;FX_IT_Ice_Objects_Diff;rgb5a3;256;256;4;aaba8;2a800;none;0;0
5347A107;FX_DrK_LIghtGlow;dxt1;128;128;4;d5438;2a80;none;0;0
5347A107;FX_IGC_36_3c_Cigarette;dxt1;128;128;4;d7f48;2a80;none;0;0
5347A107;FX_IGC_22_4_smoke;rgba;64;128;4;daa58;aa00;none;0;0
5347A107;FX_IGC_22_4_smoke3;rgba;64;128;4;e54e8;aa00;none;0;0
5347A107;FX_IGC_01_Smoke;rgba;128;128;4;eff78;15400;none;0;0
5347A107;EN_DT_FGL_A_Bed_Punk;dxt1;512;512;4;105488;2a800;none;0;0
5347A107;EN_DT_FGL_A_wall;dxt1;512;512;4;12fdc8;2a800;none;0;0
5347A107;EN_DT_GL_A_wall;dxt1;512;512;4;15a658;2a800;none;0;0
5347A107;EN_DT_FGL_A_jeans;dxt1;256;128;4;184f68;5500;none;0;0
5347A107;EN_DT_GL_A_jeans;dxt1;256;128;4;18a4f8;5500;none;0;0
5347A107;EN_DT_FGL_A_floor2;dxt1;512;512;4;18fa88;2a800;none;0;0
5347A107;EN_DT_GL_A_floor2;dxt1;512;512;4;1ba318;2a800;none;0;0
5347A107;EN_DT_FGL_A_ceiling_dirt;dxt1;256;256;4;1e4c28;aa00;none;0;0
5347A107;EN_DT_FGL_A_ceiling;dxt1;256;256;4;1ef6b8;aa00;none;0;0
5347A107;EN_DT_GL_A_ceiling;dxt1;256;256;4;1fa148;aa00;none;0;0
5347A107;EN_DT_FGL_A_carpet;dxt1;512;512;4;204bd8;2a800;none;0;0
5347A107;EN_DT_GL_A_carpet;dxt1;512;512;4;22f468;2a800;none;0;0
